0,1,2,3,4,5,6,7,8,9,10,11,12
-430.26447,117.592575,0.0,-21.474838,16.78018,16.83694,-10.728897,-11.610083,3.4269366,0.0,-3.1781018,0.0,-0.5116123
-384.86017,231.1437,23.012478,-30.36636,18.109253,12.8810215,-21.99873,-16.0851,-0.26547122,-6.472284,-11.763517,-4.030213,-3.948577
-384.90985,212.37216,26.08362,-3.6465776,27.683002,13.72988,-24.684086,-17.355915,-1.7719094,-6.9076834,-10.580076,-6.709363,-6.072772
-394.12036,184.19386,24.66289,-18.723656,21.541492,5.932733,-16.825174,-2.2464547,5.015765,0.6106651,-2.7491672,2.6048248,2.5911074
-359.80795,212.85416,28.72609,-13.622774,9.923795,13.593164,-15.842827,-15.961764,-2.9813201,0.9222173,-11.325537,-8.181576,-2.745677
-395.40924,219.29846,20.858696,-14.71225,21.481764,6.993046,-18.183012,-4.2495337,3.3235245,-7.776929,-9.459549,-0.029092878,0.2329902
-430.69208,206.59193,18.121574,-9.483806,35.98416,8.906433,-21.22799,-3.3046908,3.1356158,-3.7242684,-6.676571,-0.9933965,-1.6844414
-438.6449,223.17502,41.72495,-9.685436,29.36865,0.9463322,-16.796051,-5.260539,-1.455543,-8.553385,-5.413126,-0.9634039,-0.6526426
-398.5857,149.28293,5.3227515,-21.445889,27.402725,21.177055,-20.204163,-14.32998,0.7534396,-0.33071154,1.5496782,8.2447605,4.4631424
-377.04962,194.72324,19.789787,-2.070086,34.15609,18.060406,-18.9212,-14.650042,-2.6095586,-5.480832,-15.124156,-7.20004,-6.399122
-380.7638,203.85165,36.321594,3.609753,37.4578,15.879407,-24.03231,-17.84909,1.4559858,-8.432425,-14.432333,-7.510646,-3.560596
-336.68655,232.24597,19.272566,-24.787651,16.3772,10.155444,-26.989792,-12.489747,-4.005629,-8.895499,-11.287203,-3.9426975,-3.0545192
-364.4394,206.3811,48.06128,0.021777749,11.86581,12.776968,-14.00702,-15.051471,-5.1111217,-7.9603863,-11.194262,-6.7276015,-1.9192936
-413.60062,190.07538,20.527142,-11.5518,31.362595,19.36956,-21.431904,-13.159088,-1.4086117,-7.651168,-10.426844,-7.591132,-2.5100336
-338.1805,233.1807,24.90386,-29.42669,5.999978,0.8953786,-20.011944,-8.391564,-3.4087653,-15.284552,-15.909724,-3.1062965,4.62864
