0,1,2,3,4,5,6,7,8,9,10,11,12
-181.04126,153.62393,-35.027824,49.607193,-12.984193,20.603497,2.2629275,-6.329673,17.15345,-19.47137,7.3372846,0.0,-7.716766
-170.88931,181.72849,-25.84637,70.15086,-6.1794863,29.870792,5.0769463,-4.3515606,19.234457,-20.57303,10.031975,-7.757675,-4.904071
-191.7107,184.41937,-17.478256,56.09053,4.159592,27.191032,5.7389126,0.19531313,23.139816,-11.961685,5.5924826,-7.574226,-3.9506338
-180.62509,154.32341,-25.005638,73.559875,-17.508991,22.867981,10.850684,-1.1020037,30.768074,-16.069223,7.016833,-4.944759,-8.61021
-180.79146,198.68753,-20.952856,33.374626,9.678083,23.759365,-5.9057436,1.6355324,23.23302,-10.408579,13.269956,2.7226138,-4.298422
-165.28883,138.42017,-58.338905,94.47668,-6.855901,24.697565,5.9002905,-9.560293,18.635593,-19.239704,14.783627,-6.6487474,-5.9467134
-230.81688,170.17026,-11.074962,40.189846,25.862768,21.986172,1.5641565,11.080834,14.387293,-9.681765,6.136603,0.5749154,0.33236313
-207.39456,173.23141,-23.292442,57.099155,12.740648,26.780827,4.929324,3.9476643,18.92501,-21.313574,-0.55400544,-3.300815,-9.15036
-207.77315,182.21658,-37.133274,59.66996,31.988388,23.594505,-10.02109,4.195285,23.463018,-23.342213,3.2410936,-3.6152604,-7.2696667
-203.38916,160.64438,-40.02664,40.369156,-0.89896876,22.521902,0.33806968,-0.042396333,15.905226,-9.066107,14.79815,-4.8141737,-2.3031104
-185.46245,171.68742,-19.775513,48.73587,-30.273375,13.955421,6.1050396,-0.16409619,16.943008,-18.525219,4.9866285,-2.8968248,-5.4901834
-178.21455,179.12408,-50.6372,63.904404,17.394913,24.795048,-4.602972,-4.06427,16.387642,-18.010576,6.8214393,-5.7497215,-9.082466
-223.3717,160.62762,-33.422646,44.764626,34.05201,14.778053,-3.1565895,-1.3820149,14.981218,-11.431221,-4.708294,-1.2182423,-12.072323
-208.42119,189.57161,-19.46256,36.02484,25.580547,27.970657,4.2811437,2.0808492,16.275406,-8.193313,5.1712446,3.036211,-3.8167162
-200.01305,156.91542,-29.991142,73.79004,20.24273,22.249214,-3.4639266,-4.6055303,23.22714,-30.837473,-1.0907134,-1.8646197,-20.740719
-205.40282,168.2545,-31.678766,60.967136,-7.438063,25.694197,7.2021346,-5.5544176,18.703602,-10.197842,6.4030514,-0.12194653,-7.063143
-163.66269,159.49951,-46.560974,80.537186,2.7267714,21.296541,8.091639,-8.091997,19.76662,-17.011715,4.664825,1.1482904,3.3076491
-203.96146,166.3804,-31.73098,66.76672,8.341688,27.253004,10.19172,-1.3409983,19.27057,-8.762597,5.756067,-1.4395684,0.40215403
-176.89323,184.96698,-26.4937,50.94935,9.494434,22.177078,1.3164047,-0.642331,17.27872,-22.0191,6.432507,-3.7711146,-8.143712
-177.54387,168.05981,-36.80874,67.66745,10.052828,29.429356,8.566996,-8.487234,13.155994,-22.421764,2.3136196,4.343373,-0.60596204
-191.59373,167.29941,-23.452316,53.98739,5.924142,26.482601,10.0686655,-1.1737542,19.768139,-20.155327,0.16238797,-1.8666363,-1.9190707
-177.55338,120.50862,-26.306686,83.12213,9.168411,27.278961,6.472065,-6.3463707,21.725372,-15.53813,-2.8387253,-9.663198,-12.155491
-178.45117,193.31299,-42.50997,40.63333,-2.7866745,22.465834,2.2280865,-4.1831007,11.18493,-14.135539,12.642908,-4.2748737,0.12534115
-192.7171,158.44159,-25.21484,61.170128,20.456257,33.01278,1.4018753,-7.5002146,20.654514,-17.417034,8.234044,-7.9804597,-13.639399
-174.8004,137.99414,-40.60926,82.20148,-14.4998,22.506773,2.6206903,-16.980053,14.618407,-20.751278,7.890414,-6.7449846,-8.500246
-209.80972,195.81226,-6.671405,46.502563,2.4809384,19.363815,9.620245,3.8589835,14.987324,-9.994682,2.5704808,-3.4163964,-0.2846787
-185.74706,155.03781,-43.792053,56.762943,5.474519,24.9463,4.9979367,-4.7450733,15.834159,-15.404684,7.2452416,-3.4984765,-4.7174478
-183.9816,187.06232,-29.688545,45.450554,-11.944772,10.122765,7.1471415,2.830218,17.416765,-10.108494,5.3079824,-5.5231543,6.517247
-191.45909,162.52785,-27.99569,74.85402,17.15896,24.113031,3.251914,1.3019434,24.938354,-16.133614,-4.006234,-7.120873,-13.357721
-196.34366,154.24413,-24.217827,68.896194,1.8205769,20.102947,8.963208,6.9987555,24.034088,-14.481946,-0.5027177,-1.8208412,-0.78855103
-177.92043,177.77798,-36.88066,62.672264,3.3038692,30.302551,4.5230722,-2.89636,21.866127,-6.622973,7.7178993,-8.049625,-1.2690415
-169.86845,181.64407,-26.599789,55.13662,8.030916,20.16106,4.6679306,-2.0289223,18.1376,-12.004065,6.0438643,-3.7587595,-8.835489
-211.57669,140.4229,-40.198944,72.52228,3.9948614,22.505438,9.384135,4.940908,18.063425,-15.015912,11.9742775,-7.9640107,-1.262564
-180.71603,156.6481,-25.311504,60.746674,-4.820675,15.927446,-3.0250287,-3.9590254,17.005928,-24.02198,0.2642752,-4.2271214,-15.252811
-182.31863,159.13504,-36.55308,66.314735,11.723692,33.61254,10.489116,-3.6345196,16.519377,-8.928442,7.433735,-5.042281,-1.8761716
-175.38904,116.597305,-38.99091,90.15492,-17.95926,28.378174,4.635824,-12.317387,23.054596,-16.888649,-0.9899009,-13.087461,-5.697196
-166.87111,168.0246,-41.867744,62.279762,-1.440795,24.960888,3.631823,-3.1136518,17.529247,-16.312057,5.8285537,-3.252359,-8.609262
-201.11784,178.03444,-10.545824,45.466187,2.0494,3.5487728,-3.284149,1.4847261,16.200212,-1.3448331,0.75001115,-6.3406973,-0.028619051
-188.52876,166.44624,-23.362839,65.24642,21.891012,21.936066,6.5226116,-2.3699555,16.674065,-19.081835,-1.0483278,-3.8951962,-15.697699
-201.47986,147.35678,-44.998352,75.97282,2.990689,27.934864,6.1276183,-7.787751,22.87658,-11.464161,2.5182266,-2.2304368,-8.338881
-180.21962,173.88907,-25.287548,55.64441,-2.6889758,22.735958,9.11119,-7.992669,16.379112,-18.25258,-0.6266942,-0.665948,-3.228074
-208.23837,153.36826,-36.35466,81.183655,35.64562,34.813705,4.634162,-1.2265851,12.0956745,-13.68353,7.828231,-10.522341,-7.216609
-206.29393,169.91592,-32.354393,55.70552,33.082623,17.993572,-5.297292,1.5891476,15.681073,-10.945202,6.85195,-4.4221067,-7.9218273
-184.971,175.00464,-27.490795,60.115364,-5.6173882,16.691347,2.4074037,-13.945288,15.422476,-12.810619,3.7883513,1.3811923,-7.8999577
-216.08234,139.07352,-24.404057,78.339714,41.01051,22.879538,-5.9298725,-7.732903,26.590439,-9.418335,-6.0571756,-4.5577793,-16.929995
-216.69113,186.37561,-7.2160134,40.66664,-7.4616833,8.0084505,5.94899,3.0124712,19.22934,-7.301341,3.9316063,-0.9989569,-1.216872
-189.12016,156.82202,-11.077368,58.15422,4.7254734,17.849083,0.35120535,-3.0739007,13.0319,-15.687855,-1.0938426,-2.7681363,-6.811337
-215.41696,132.41618,-31.39351,88.80374,26.467575,29.827484,10.252622,-5.5242796,23.857819,-11.987224,-7.9573393,-4.817136,-11.949228
