0,1,2,3,4,5,6,7,8,9,10,11,12
-295.75595,198.19437,-10.811282,-9.827863,59.15222,22.58443,-18.380611,-1.4878551,6.33842,-6.8134575,-10.423046,-7.4648457,-7.2510734
-389.4625,172.94144,-17.749332,-26.953642,40.66294,19.543926,-5.6273894,1.0857232,-3.6183481,-13.996229,-3.4839764,5.0765395,2.3147302
-363.85046,176.26721,2.2890496,-1.0447047,54.223907,22.791187,1.6078036,2.7180564,4.9878783,-1.8348551,-4.101156,-3.2120857,-2.884921
-399.5255,141.17535,18.993652,2.333398,23.226501,17.5902,6.1486707,5.3184347,3.6433415,-7.5587034,-8.2285,-0.406686,-1.1807334
-366.1617,172.57483,7.7222376,-5.2141104,27.77024,18.992031,-7.4137607,2.3883471,9.876634,0.94303143,-6.534691,-2.0092998,1.2975019
-323.54495,212.3073,20.824387,5.50373,41.483154,8.237898,-1.6411173,7.108878,-3.6010644,-9.323819,-10.2962475,-1.4460541,-2.8995728
-370.88248,172.92107,11.429319,12.586445,47.400597,7.370937,-3.0372663,15.167018,-0.90565836,-11.976482,-7.0007863,-0.21958956,-1.7185664
-345.61932,236.59935,-24.703693,-10.90427,45.643486,15.840828,-16.028196,-6.2844896,1.8956425,-6.728464,-6.47252,-2.9952352,2.9868636
-348.22458,155.06479,-24.280506,-30.272205,29.50217,14.484683,-9.70735,0.98080677,-3.550387,-11.937267,-0.017336518,4.234414,-0.17211491
-299.45673,205.43668,6.863246,-1.6296079,48.523148,10.624696,-11.574563,3.3439703,-0.058591366,-12.321944,-14.359156,-6.5591745,-2.2449412
-326.40393,226.04227,7.9530506,-11.410755,19.501312,10.750281,-18.76315,-7.6546097,11.447514,0.5231869,-12.605579,-8.236719,-1.2102766
-316.57413,235.8446,-10.992821,-16.97699,52.34527,15.409258,-9.759342,2.4082084,-1.3296895,-8.878679,-4.2689056,-0.23919523,0.74480516
-337.8727,191.143,11.953325,-10.863707,42.135372,29.356678,-12.114133,-7.6159077,2.7780154,-9.124987,-11.093056,-5.812585,-4.477447
-245.68816,256.68073,-27.25116,-25.417065,44.811802,15.7648945,-21.721828,-1.9394311,-8.227765,-18.564049,0.20913872,2.2294345,-7.8985167
-300.98758,186.7886,-16.74813,0.36269525,42.37699,9.258129,-2.7629004,8.264425,-0.9562505,-10.245719,-2.7727578,-4.047185,-7.147436
-288.29755,212.12717,24.2901,1.5327417,50.235886,31.016464,-11.650721,-0.6688929,2.869901,-5.970522,-5.9736066,-7.3965464,-14.15667
-290.33527,223.22633,22.917252,-13.219425,31.577427,13.056997,-15.653519,-1.2389851,5.110342,-5.796046,-10.207945,-8.466555,-12.462934
-247.05151,225.1584,-40.61499,-15.088907,52.858883,12.132346,-10.3984165,0.9910538,-7.7106543,-15.712669,-2.6582506,-1.4177679,-5.836536
-267.4034,235.1766,9.856432,-8.340303,46.229706,19.069845,-5.023589,1.8225484,-1.3588042,-9.95509,-5.7341237,-3.9198196,-8.358664
-282.8395,232.37299,-19.976038,-10.338398,52.807262,13.134018,-4.81056,9.530222,-4.6324315,-18.124645,-5.014652,-3.9377723,-4.96338
-281.33914,230.72687,-34.212196,-19.148266,47.200516,13.215832,-15.557828,7.100046,-3.0732546,-16.881823,-1.4213614,3.9637833,-6.0816975
-248.93164,219.619,2.4654336,-16.152775,27.577831,18.929302,-3.7316682,-0.1734209,-4.7407856,-11.895802,-5.0149765,-0.90174854,-4.331492
