0,1,2,3,4,5,6,7,8,9,10,11,12
-968.0657,-15.528219,-43.934128,22.039234,11.8146,-10.051788,0.0,2.0032582,-17.617584,-6.3808866,11.253803,0.0,0.0
-975.0702,-23.259102,-36.624203,36.55687,15.511717,-37.372215,2.3426945,32.44471,-20.909866,-13.021789,23.859076,-2.5554633,-10.247048
-964.18494,-18.882515,-46.030445,24.127087,15.23872,-19.15591,8.946509,6.1791706,-23.101019,20.08821,19.675444,-34.780342,2.085221
-936.4691,-12.537692,-59.332184,44.252846,6.649169,-70.466736,10.438625,47.085266,-45.985542,-16.55291,42.7379,-4.8796306,-10.865559
-926.84735,13.75461,-33.06708,36.797684,-4.5743127,-56.18683,-1.6269865,27.183859,-50.32171,-33.08872,6.691309,-16.68499,4.878703
-881.1132,52.85524,-26.89545,12.39431,-54.67186,-63.450535,37.745228,20.710913,-62.305267,-42.362778,-38.293076,-33.146023,36.239006
-854.2351,83.14004,-18.69741,29.353706,-2.8534472,-58.00744,0.6542659,30.504456,-71.233376,-63.719696,8.353178,-24.866943,-30.90104
-801.74646,104.80615,-37.62283,24.719162,38.067062,-80.369965,-80.680145,26.346703,-0.08922443,-34.167152,-9.327984,-18.496113,-16.122597
-694.3655,152.48372,-89.412674,-38.248997,55.756466,-17.183716,-67.414444,9.424345,22.730556,-47.01257,-48.16973,10.957017,21.054646
-670.9721,185.72238,-88.081856,-88.39894,35.96234,16.49401,-54.89959,-18.004826,15.348017,-18.54972,-37.22354,-6.9144955,1.3908163
-841.13226,67.00307,-106.53436,-51.922447,33.578354,21.511219,-10.581415,-26.109661,-13.686104,3.8682606,-20.732512,-33.634495,6.139909
-686.8872,17.35439,-121.55972,12.72383,52.785576,-11.930435,-8.976717,3.9811187,19.922377,22.15497,-48.28682,-57.610626,36.27417
-572.2023,139.55365,7.7266245,3.8117018,-119.1125,-154.63042,-25.034933,2.0999265,-26.463127,0.26705667,-11.226428,-18.970829,10.9451275
-582.86285,146.84308,-7.090413,59.775436,-73.29506,-161.34491,-38.345016,12.939225,-23.900475,-12.464363,-20.486523,-9.349891,20.919817
-595.922,121.5735,-41.505642,47.364235,-60.526527,-141.93008,-23.67646,27.48433,-28.571354,-26.033342,-30.745987,-7.9066257,40.112915
-607.1214,192.39261,-37.62674,-14.326128,-80.790504,-127.86928,-6.2122025,7.0612535,-45.559753,-26.721773,-18.69342,-7.284241,2.6430101
-652.0712,181.85089,-43.931805,-69.27881,-80.051926,-102.81932,-15.592882,9.635682,-43.500744,-37.654808,-4.0078235,9.184674,-2.4538546
-684.58923,163.44147,-84.62964,-89.35971,-51.96441,-55.424736,-16.197765,8.139797,-27.960522,-43.258224,-9.088987,14.520864,-11.7058325
-661.6436,160.25146,-102.27219,-33.917248,-17.519718,-70.29614,-27.19366,-18.6236,-43.832333,-26.240273,-18.837585,1.7774683,3.6647797
-694.95013,147.37375,-92.09716,-9.86868,-23.48508,-83.637695,-1.7426604,4.0725822,-57.768097,-35.728634,-19.673937,6.3560333,4.6210475
-740.7413,148.51773,-53.517426,36.4377,-35.81778,-96.203384,30.46062,20.657093,-65.95875,-46.146126,-22.767593,-6.323805,-0.35246933
-738.06775,144.15976,-6.4262094,43.97043,-28.221811,-30.632946,58.408646,-22.18824,-99.06219,-28.042393,-22.195349,-17.306,-0.14860463
-787.71814,117.700615,1.582309,86.94554,-38.00052,-108.711624,42.88915,-6.704995,-78.04903,-18.00676,-34.10388,-57.382927,-2.6531072
-792.1997,96.242134,-30.761242,70.57326,-50.724392,-111.81676,48.45518,31.479946,-71.57565,-27.232197,-37.59745,-58.49205,4.570711
-965.1208,-15.9975605,-51.67009,18.611137,29.398573,-10.0382595,-16.4208,-4.272779,14.468509,17.827847,-24.02234,-17.424328,36.80529
-950.6087,-15.050627,-76.5932,21.553402,58.807854,-23.875553,-42.168518,14.266802,37.175148,-4.449671,-42.993607,4.4855103,46.89162
-920.54596,0.3048672,-34.002354,5.314625,29.532738,-14.288649,-31.06496,11.785087,24.788715,-12.258461,-19.650017,15.96211,21.453436
-796.87134,98.84128,-80.29662,-73.81885,-63.508656,-87.313385,-13.614138,67.54477,35.245636,-17.315407,1.4042368,27.839252,22.44614
-908.2046,8.570428,-90.01459,14.019999,43.328304,-58.282555,-19.924103,40.18424,-18.687286,-35.443798,8.143242,36.863632,18.239904
-918.83813,-22.170914,-102.69449,46.90695,41.950706,-53.64302,16.656778,32.203144,-40.51847,-10.14266,20.9843,-5.1201234,10.567703
-980.76746,-17.507553,-29.473974,28.326366,-0.009073168,-25.813007,23.95028,9.480141,-24.758778,7.131647,6.766584,-15.584335,11.377407
-983.37006,-18.796959,-22.337019,34.71556,-1.5862277,-22.602064,22.376427,-0.3492205,-17.821463,18.970179,-4.280798,-18.146338,22.352343
-941.90204,17.59586,-5.1075506,66.03674,25.1833,-19.75678,27.85516,2.4307675,-25.055563,11.484433,-19.893658,-25.50015,26.260254
-941.7999,28.380003,22.133091,57.201805,17.250858,-15.403685,-1.9138374,-9.340813,-36.56968,-8.078844,-15.202099,-30.735888,21.734266
-927.7692,23.409222,-14.7657585,67.573074,21.259212,-46.589577,-1.1882951,-3.4607506,-45.932144,-8.275464,-11.905735,-34.143044,19.683578
-884.848,11.749806,-28.131466,78.148636,19.839699,-43.82686,3.6399984,14.808743,-57.908043,-15.204867,2.803464,-27.519104,30.579733
-1023.43396,-20.362432,5.7760363,4.9759207,-8.696468,11.562908,-19.586803,9.258933,-3.3363986,-6.480176,4.811844,-7.6014657,9.866898
-1122.0547,-6.234293,0.0,0.0034502,0.0,0.0,-6.7596965,5.826836,0.0,-0.14003429,1.1690803,-1.6606672,5.064754
-1021.0741,-14.684056,-27.621284,7.3426743,19.174938,-5.534165,-14.691013,12.10379,7.241255,-7.44111,-1.8940575,2.0260508,11.931305
-987.1604,-10.892399,-32.226,10.790747,22.536186,-12.289801,-15.303191,10.158236,15.647263,-5.376773,-17.412453,7.66819,20.59406
-975.6368,-18.371832,-39.856377,28.603746,20.412453,-26.104717,-1.5345358,12.669708,-2.9143863,1.4481249,-7.9273977,-5.6817675,18.143353
-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1073.5393,-12.439545,-11.061424,11.304983,0.0,-15.928097,6.842346,7.89431,-15.959364,3.5739856,6.136328,-5.389339,0.0
-970.8593,-20.862816,-45.041367,38.848957,23.48973,-40.912857,4.545925,30.369799,-18.13279,-10.48378,15.067605,-5.5714326,-6.5018864
-941.0662,-19.319874,-83.6409,48.097572,58.530018,-61.71415,-32.053055,51.073647,-0.677298,-40.68225,6.0648775,16.960846,-5.200448
-953.8233,-21.064056,-65.315704,45.837456,40.667145,-56.843025,-14.292791,46.731754,-13.524448,-30.149334,16.284054,7.6832128,-12.062872
-906.5475,-43.627266,-101.279785,83.20848,40.652813,-74.49073,0.83132094,45.4927,-22.285183,-6.917273,1.6578038,-14.125039,29.279346
-914.395,-44.484222,-92.019745,81.80917,36.323402,-69.065285,-6.397763,46.042183,-20.159706,-17.606623,11.074112,-7.132812,12.627084
-911.0635,-58.523933,-74.278984,77.715866,6.099686,-40.04637,-15.12081,46.20369,-16.240248,-33.07177,33.43431,-16.513817,6.107592
-921.80066,-43.90151,-80.84885,72.79256,32.56466,-60.969566,-13.487267,55.588936,-13.0382185,-37.429466,28.216494,-3.0077753,-7.2500305
-921.23895,-36.308067,-104.56273,68.81767,58.688805,-77.28902,-21.122526,64.37112,-9.680934,-35.20782,14.620244,7.5397816,1.7354207
-904.1175,-43.048805,-111.083786,74.469864,58.943497,-76.51193,-18.810665,68.34743,-11.620077,-35.491955,16.098875,3.151002,3.3724499
-875.3228,-25.118912,-137.16046,84.29068,69.63566,-75.142105,-18.85952,50.474083,-29.770721,-38.812416,31.393564,10.8730755,-12.912956
-648.52386,39.97617,-31.958534,54.499947,64.763016,-39.277176,-53.435234,20.940496,-9.770042,-73.71768,-26.024864,14.645042,-17.914967
-607.78625,124.67654,-4.518964,30.059172,40.653156,-35.886127,-72.55623,-14.8880205,-19.934359,-47.711815,-40.2424,-28.73273,-31.988182
-468.78714,228.92303,2.4594193,-60.308346,-5.646209,-28.807186,-56.44097,-21.618126,-15.325024,-42.417664,-36.97736,-21.87314,-28.627125
-492.87863,235.3135,-44.092316,-108.01274,-31.136007,-25.981537,-53.004135,-30.930965,-11.829267,-30.946236,-30.696108,-2.862312,4.6546226
